MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Aichwaldsee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,003933;0,002492;2
Aichwaldsee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,06225;0,231554;0,146902;2
Aichwaldsee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;7;7;2013;0,0175;0,1383;0,0779;2
Aichwaldsee [tief.St.];O2;Sauerstoffgehalt;mg/l;7;7;2013;6,2;10,7;8,45;2
Badesee Kirschentheuer [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;1,35;2,3;1,825;2
Badesee Kirschentheuer [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;18;21,9;19,95;2
Badesee Kirschentheuer [tief.St.];pH;pH-Wert;;1;1;2013;8,1;8,1;8,1;2
Badesee Kirschentheuer [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;361;420;390,5;2
Badesee Kirschentheuer [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,0128;0,014208;0,013504;2
Badesee Kirschentheuer [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2013;0,0166;0,0423;0,02945;2
Badesee Kirschentheuer [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,00105;0,00105;2
Badesee Kirschentheuer [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2013;0,185131;0,751521;0,468326;2
Badesee Kirschentheuer [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2013;0,0217;0,1674;0,09455;2
Badesee Kirschentheuer [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2013;4,6;8,1;6,35;2
Faaker See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;2,6;6,3;4,35;4
Faaker See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;5,5;18;11,925;4
Faaker See [tief.St.];pH;pH-Wert;;1;1;2013;7,9;8,4;8,15;4
Faaker See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;339;370;357,25;4
Faaker See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,00279;0,010267;0,005562;4
Faaker See [tief.St.];P-ges;Phosphor gesamt;mg/l;29;29;2013;0,0086;0,0167;0,0112;4
Faaker See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;29;2013;0,004503;0,009999;0,006595;4
Faaker See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,002967;0,001609;4
Faaker See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,191783;0,285943;0,253534;4
Faaker See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;29;29;2013;0,0046;0,1547;0,043975;4
Faaker See [tief.St.];O2;Sauerstoffgehalt;mg/l;29;29;2013;0,3;6,6;3,25;4
Faaker See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2013;0,100046;0,418176;0,225884;4
Faaker See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;29;2013;0,083342;0,23528;0,160287;4
Faaker See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2013;0,6625;1;0,746875;4
Faaker See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;29;2013;0,6625;0,987725;0,743806;4
Feldsee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;1,6;4,9;3,375;4
Feldsee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;6,5;17,2;12,325;4
Feldsee [tief.St.];pH;pH-Wert;;1;1;2013;7,3;9,4;8,275;4
Feldsee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;110;117;113,75;4
Feldsee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,008967;0,015;0,011654;4
Feldsee [tief.St.];P-ges;Phosphor gesamt;mg/l;26;26;2013;0,0151;0,0836;0,04025;4
Feldsee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;26;2013;0,011662;0,014484;0,013165;4
Feldsee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,0038;0,002052;4
Feldsee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,00719;0,314772;0,165642;4
Feldsee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;26;26;2013;0,028;0,692;0,2718;4
Feldsee [tief.St.];O2;Sauerstoffgehalt;mg/l;26;26;2013;0,1;1,2;0,55;4
Feldsee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2013;0,593445;3,02673;1,41346;4
Feldsee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;26;2013;0,634909;1,698402;1,151599;4
Feldsee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2013;4;28,125;11,739583;4
Feldsee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;26;2013;3,477101;14,205251;8,109611;4
Ferlacher Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;4,5;4,85;4,675;2
Ferlacher Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;17;21,2;19,1;2
Ferlacher Badesee [tief.St.];pH;pH-Wert;;1;1;2013;8,1;8,1;8,1;2
Ferlacher Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;303;338;320,5;2
Ferlacher Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,006088;0,006775;0,006432;2
Ferlacher Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,00105;0,00105;2
Ferlacher Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,139845;0,362492;0,251169;2
Ferlacher Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2013;0,0462;0,0782;0,0622;2
Ferlacher Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2013;6,3;8,4;7,35;2
Flatschacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;1;1,4;1,225;4
Flatschacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;5;20,4;14;4
Flatschacher See [tief.St.];pH;pH-Wert;;1;1;2013;7,1;8,6;7,75;4
Flatschacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;181;240;205;4
Flatschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2013;0,0204;0,0481;0,0344;4
Flatschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2013;0,00105;0,0047;0,0026;4
Flatschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2013;0,00308;1,79495;1,156633;4
Flatschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2013;0,0064;0,0249;0,01515;4
Flatschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2013;8,8;9,4;9,15;4
Flatschacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;1;1;2013;1,233831;3,959035;2,526456;4
Flatschacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;1;1;2013;15;30;21,75;4
Flatschacher See Vorteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;0,8;1,3;1,05;4
Flatschacher See Vorteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;5,5;17,9;12,025;4
Flatschacher See Vorteich [tief.St.];pH;pH-Wert;;1;1;2013;7;8;7,4;4
Flatschacher See Vorteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;215;245;228;4
Flatschacher See Vorteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2013;0,0348;0,0761;0,0474;4
Flatschacher See Vorteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2013;0,0028;0,0165;0,00835;4
Flatschacher See Vorteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2013;0,85371;2,68826;2,010413;4
Flatschacher See Vorteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2013;0,0065;0,1999;0,066975;4
Flatschacher See Vorteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2013;5,8;8,9;7,9;4
Forstsee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;4,25;6,6;5,425;2
Forstsee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;16,1;22,2;19,15;2
Forstsee [tief.St.];pH;pH-Wert;;1;1;2013;8,4;8,7;8,55;2
Forstsee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;241;246;243,5;2
Forstsee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,01095;0,011083;0,011017;2
Forstsee [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2013;0,0211;0,0225;0,0218;2
Forstsee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,003458;0,002254;2
Forstsee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,4315;0,81816;0,62483;2
Forstsee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2013;0,1087;0,2567;0,1827;2
Forstsee [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2013;1,5;2,6;2,05;2
Goggausee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;1,2;3,4;2,475;4
Goggausee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;7,9;20,7;15,575;4
Goggausee [tief.St.];pH;pH-Wert;;1;1;2013;7,2;8,7;8,1;4
Goggausee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;128;180;158,5;4
Goggausee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,01935;0,030042;0,024792;4
Goggausee [tief.St.];P-ges;Phosphor gesamt;mg/l;8;8;2013;0,0227;0,1428;0,07115;4
Goggausee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;8;2013;0,019804;0,047716;0,033178;4
Goggausee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,004583;0,002726;4
Goggausee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,00308;0,032667;0,019241;4
Goggausee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;8;8;2013;0,1975;2,745;1,243125;4
Goggausee [tief.St.];O2;Sauerstoffgehalt;mg/l;8;8;2013;0,1;5,2;1,875;4
Goggausee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2013;1,427917;4,259229;2,461279;4
Goggausee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2013;10;45;21,59375;4
Gösselsdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;0;0;0;2
Gösselsdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;19,5;22,8;21,15;2
Gösselsdorfer See [tief.St.];pH;pH-Wert;;1;1;2013;8,1;8,3;8,2;2
Gösselsdorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;336;364;350;2
Gösselsdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2013;0,0096;0,0132;0,0114;2
Gösselsdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2013;0,00105;0,00105;0,00105;2
Gösselsdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2013;0,00308;0,20359;0,103335;2
Gösselsdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2013;0,0061;0,0069;0,0065;2
Gösselsdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2013;8,5;9,5;9;2
Greifenburger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;4,7;4,7;4,7;1
Greifenburger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;18,6;20;19,3;2
Greifenburger Badesee [tief.St.];pH;pH-Wert;;1;1;2013;8,2;8,6;8,4;2
Greifenburger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;268;293;280,5;2
Greifenburger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,0067;0,01;0,00835;2
Greifenburger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2013;0,0124;0,0259;0,01915;2
Greifenburger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,003783;0,002417;2
Greifenburger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,484473;0,819945;0,652209;2
Greifenburger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2013;0,1061;0,3011;0,2036;2
Greifenburger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2013;0,2;4;2,1;2
Hafnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;2,05;2,5;2,275;2
Hafnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;15;19,6;17,3;2
Hafnersee [tief.St.];pH;pH-Wert;;1;1;2013;8,1;8,3;8,2;2
Hafnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;347;371;359;2
Hafnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,016667;0,017067;0,016867;2
Hafnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2013;0,0328;0,0539;0,04335;2
Hafnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2013;0,017315;0,018657;0,017986;2
Hafnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,004025;0,002538;2
Hafnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,037;0,353546;0,195273;2
Hafnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2013;0,605;2,3625;1,48375;2
Hafnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2013;0,2;0,2;0,2;2
Hörzendorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;1,4;2,3;1,85;2
Hörzendorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;16,9;19,7;18,3;2
Hörzendorfer See [tief.St.];pH;pH-Wert;;1;1;2013;8,1;8,3;8,2;2
Hörzendorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;419;507;463;2
Hörzendorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2013;0,017263;0,04835;0,032807;2
Hörzendorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2013;0,00105;0,002338;0,001694;2
Hörzendorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2013;1,181553;2,893829;2,037691;2
Hörzendorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2013;0,0324;0,077;0,0547;2
Hörzendorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2013;8,6;9,3;8,95;2
Keutschacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;3,1;4,1;3,525;4
Keutschacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;6,6;22,1;16,125;4
Keutschacher See [tief.St.];pH;pH-Wert;;1;1;2013;7,9;8,4;8,25;4
Keutschacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;277;316,6;300,15;4
Keutschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,008208;0,009642;0,008711;4
Keutschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;15;15;2013;0,0134;0,034;0,0239;4
Keutschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;15;2013;0,009551;0,014708;0,011662;4
Keutschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,0039;0,002018;4
Keutschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,032917;0,281948;0,141905;4
Keutschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;15;15;2013;0,427;1,835;0,812;4
Keutschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;15;15;2013;0,2;0,6;0,325;4
Keutschacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2013;0,357473;0,983885;0,774256;4
Keutschacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;15;2013;0,310524;1,509887;0,989217;4
Keutschacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2013;3;5,5;4,552083;4
Keutschacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;15;2013;3;8,553725;6,142565;4
Klopeiner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;5,2;7,9;6,45;4
Klopeiner See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;6,2;19,5;13,15;4
Klopeiner See [tief.St.];pH;pH-Wert;;1;1;2013;7,7;8,5;8,2;4
Klopeiner See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;230;264;248,5;4
Klopeiner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,00585;0,01075;0,008185;4
Klopeiner See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2013;0,0301;0,0628;0,046625;4
Klopeiner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2013;0,012247;0,017468;0,015336;4
Klopeiner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,002408;0,001655;4
Klopeiner See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,011797;0,059167;0,041199;4
Klopeiner See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2013;0,872;1,785;1,383625;4
Klopeiner See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2013;0,2;0,2;0,2;4
Klopeiner See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2013;0,403;0,594523;0,502089;4
Klopeiner See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;20;2013;0,411914;0,701606;0,510674;4
Klopeiner See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2013;2;3,791667;2,829167;4
Klopeiner See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;20;2013;2;2,96587;2,64231;4
Klopeiner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;20;2013;0,008722;0,011197;0,0101;4
Kraiger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;2,2;2,4;2,3;2
Kraiger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;15,9;20,7;18,3;2
Kraiger See [tief.St.];pH;pH-Wert;;1;1;2013;8,2;8,7;8,45;2
Kraiger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;494;530;512;2
Kraiger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,009808;0,017083;0,013446;2
Kraiger See [tief.St.];P-ges;Phosphor gesamt;mg/l;8;8;2013;0,0145;0,0191;0,0168;2
Kraiger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,004325;0,002688;2
Kraiger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,02325;0,213708;0,118479;2
Kraiger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;8;8;2013;0,0265;0,2882;0,15735;2
Kraiger See [tief.St.];O2;Sauerstoffgehalt;mg/l;8;8;2013;0,4;9,7;5,05;2
Kraiger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2013;0,010206;0,017228;0,013717;2
Längsee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;3,4;6,7;5,15;4
Längsee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;6,3;19,8;15,95;4
Längsee [tief.St.];pH;pH-Wert;;1;1;2013;7,9;8,5;8,275;4
Längsee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;381;407;399,25;4
Längsee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,006492;0,014792;0,0109;4
Längsee [tief.St.];P-ges;Phosphor gesamt;mg/l;15;15;2013;0,0398;0,081;0,05375;4
Längsee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;13;2013;0,010875;0,019403;0,014328;4
Längsee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,003583;0,001683;4
Längsee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,140148;0,198904;0,168181;4
Längsee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;15;15;2013;1,488;3,555;2,23575;4
Längsee [tief.St.];O2;Sauerstoffgehalt;mg/l;15;15;2013;0,1;0,2;0,15;4
Längsee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2013;0,225231;1,847669;0,843608;4
Längsee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;15;2013;0,295692;1,736946;0,784236;4
Längsee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2013;2,416667;13;5,375;4
Längsee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;15;2013;2,971534;13;5,538486;4
Lavamünder Badeteich Südufer Steg;Sichttiefe;Sichttiefe;m;0;0;2013;0;0;0;2
Lavamünder Badeteich Südufer Steg;Wassertemperatur;Wassertemperatur;°C;1;1;2013;19,3;20,6;19,95;2
Lavamünder Badeteich Südufer Steg;pH;pH-Wert;;1;1;2013;8,1;8,3;8,2;2
Lavamünder Badeteich Südufer Steg;K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;266;283;274,5;2
Lavamünder Badeteich Südufer Steg;P-ges;Phosphor gesamt;mg/l;0;5;2013;0,01655;0,016613;0,016582;2
Lavamünder Badeteich Südufer Steg;P-ges;Phosphor gesamt;mg/l;3;3;2013;0,0163;0,0218;0,01905;2
Lavamünder Badeteich Südufer Steg;PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,00105;0,00105;2
Lavamünder Badeteich Südufer Steg;NO3-N;Nitrat-Stickstoff;mg/l;0;3;2013;0,00308;0,005649;0,004365;2
Lavamünder Badeteich Südufer Steg;NH4-N;Ammonium-Stickstoff;mg/l;3;3;2013;0,0062;0,0102;0,0082;2
Lavamünder Badeteich Südufer Steg;O2;Sauerstoffgehalt;mg/l;3;3;2013;8,1;8,6;8,35;2
Leonharder See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;1,8;2,2;2;2
Leonharder See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;18,2;21,7;19,95;2
Leonharder See [tief.St.];pH;pH-Wert;;1;1;2013;8,4;8,5;8,45;2
Leonharder See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;369;385;377;2
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2013;0,02105;0,02685;0,02395;2
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;6;6;2013;0,0232;0,0351;0,02915;2
Leonharder See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2013;0,00105;0,00105;0,00105;2
Leonharder See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2013;0,008893;0,183248;0,096071;2
Leonharder See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;6;6;2013;0,0682;0,0851;0,07665;2
Leonharder See [tief.St.];O2;Sauerstoffgehalt;mg/l;6;6;2013;7,8;10,9;9,35;2
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2013;0,020284;0,025251;0,022768;2
Linsendorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2013;2,9;2,9;2,9;2
Linsendorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2013;14;15,7;14,85;2
Linsendorfer See [tief.St.];pH;pH-Wert;;1;1;2013;7,9;8;7,95;2
Linsendorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2013;379;392;385,5;2
