MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Lavam�nder Badeteich S�dufer Steg;P-ges;Phosphor gesamt;mg/l;2;2;2019;0,0128;0,0142;0,0135;2
Lavam�nder Badeteich S�dufer Steg;pH;pH-Wert;;1;1;2019;8,27;8,35;8,31;2
Lavam�nder Badeteich S�dufer Steg;PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;2;2019;0;0;0;0
Lavam�nder Badeteich S�dufer Steg;PO4-P;Phosphat-Phosphor;mg/l;0;2;2019;0,001;0,0021;0,00155;2
Lavam�nder Badeteich S�dufer Steg;Sichttiefe;Sichttiefe;m;0;0;2019;3,2;3,6;3,4;2
Lavam�nder Badeteich S�dufer Steg;Wassertemperatur;Wassertemperatur;�C;0;0;2019;16,2;25,2;20,7;2
Leonharder See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;16,3;38,1;27,2;2
Leonharder See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;380;386;383;2
Leonharder See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;6;6;2019;0,0345;0,1408;0,08765;2
Leonharder See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,003;0,312714;0,157857;2
Leonharder See [tief.St.];O2;Sauerstoffgehalt;mg/l;6;6;2019;2,8;8,7;5,75;2
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,026864;0,036229;0,031547;2
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,026571;0,034382;0,030477;2
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;6;6;2019;0,0277;0,0415;0,0346;2
Leonharder See [tief.St.];pH;pH-Wert;;1;1;2019;8;8,1;8,05;2
Leonharder See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;1,474298;1,582161;1,52823;2
Leonharder See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,002164;0,001582;2
Leonharder See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;1,5;1,8;1,65;2
Leonharder See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;13,3;23,5;18,4;2
Linsendorfer See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;5;2019;0,2;1,7;0,95;2
Linsendorfer See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;362;369;365,5;2
Linsendorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2019;0,016;0,0172;0,0166;2
Linsendorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2019;0,41365;1,41551;0,91458;2
Linsendorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2019;2,6;11,1;6,85;2
Linsendorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2019;0,011;0,021;0,016;2
Linsendorfer See [tief.St.];pH;pH-Wert;;1;1;2019;8,1;8,3;8,2;2
Linsendorfer See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;5;2019;0,048029;0,121819;0,084924;2
Linsendorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2019;0,0023;0,003;0,00265;2
Linsendorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;4,2;4,6;4,4;2
Linsendorfer See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;11,5;20,4;15,95;2
Magdalenensee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;4;2019;1,1;1,3;1,2;2
Magdalenensee [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;487;544;515,5;2
Magdalenensee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;4;4;2019;0,0174;2,46;1,2387;2
Magdalenensee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;4;2019;0,7958;1,4794;1,1376;2
Magdalenensee [tief.St.];O2;Sauerstoffgehalt;mg/l;4;4;2019;11,9;12,6;12,25;2
Magdalenensee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;4;2019;0,00956;0,01442;0,01199;2
Magdalenensee [tief.St.];pH;pH-Wert;;1;1;2019;8;8,4;8,2;2
Magdalenensee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;4;2019;0;0;0;0
Magdalenensee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;4;2019;0,001;0,00294;0,00197;2
Magdalenensee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;3,5;3,7;3,6;2
Magdalenensee [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;22,6;25,4;24;2
Maltschacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;5;2019;22,2;22,9;22,55;2
Maltschacher See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;219;227;223;2
Maltschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2019;0,0514;0,1523;0,10185;2
Maltschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2019;0,003;0,003;0,003;2
Maltschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2019;4,6;9,5;7,05;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2019;0,034725;0,050742;0,042734;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2019;0,0389;0,0676;0,05325;2
Maltschacher See [tief.St.];pH;pH-Wert;;1;1;2019;8,17;8,5;8,335;2
Maltschacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;5;2019;1,464674;1,474506;1,46959;2
Maltschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2019;0,001;0,001333;0,001167;2
Maltschacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;1,1;2,3;1,7;2
Maltschacher See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;15,8;23,6;19,7;2
Millst�tter See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;1,35;4,05;2,29375;4
Millst�tter See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;30;2019;0;0;0;0
Millst�tter See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;164;178;168,75;4
Millst�tter See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2019;0,002;0,002;0,002;4
Millst�tter See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,10627;0,274416;0,213935;4
Millst�tter See [tief.St.];O2;Sauerstoffgehalt;mg/l;100;100;2019;3,6;4,4;4,075;4
Millst�tter See [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2019;5,5;6,7;6,075;4
Millst�tter See [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2019;0,0056;0,0077;0,006925;4
Millst�tter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2019;0,006708;0,008575;0,00769;4
Millst�tter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,00726;0,009643;0,008604;4
Millst�tter See [tief.St.];P-ges;Phosphor gesamt;mg/l;100;100;2019;0,0071;0,0084;0,0078;4
Millst�tter See [tief.St.];pH;pH-Wert;;1;1;2019;7,96;9;8,4;4
Millst�tter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0,251014;0,842415;0,481782;4
Millst�tter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;30;2019;0,149835;0,592075;0,365058;4
Millst�tter See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,002429;0,001607;4
Millst�tter See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;5,9;8,5;6,625;4
Millst�tter See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;5,3;20,8;13,375;4
Moosburger M�hlteich [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;280;289;284,5;2
Moosburger M�hlteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2019;0,004;0,0178;0,0109;2
Moosburger M�hlteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2019;0,003;0,003;0,003;2
Moosburger M�hlteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2019;7,9;11;9,45;2
Moosburger M�hlteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2019;0,0216;0,0434;0,0325;2
Moosburger M�hlteich [tief.St.];pH;pH-Wert;;1;1;2019;7,6;8,31;7,955;2
Moosburger M�hlteich [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;1;1;2019;0;0;0;0
Moosburger M�hlteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2019;0,001;0,001;0,001;2
Moosburger M�hlteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;0,7;2,6;1,65;2
Moosburger M�hlteich [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;18;23,3;20,65;2
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;4,5;7,9;5,55;4
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;30;2019;3,503974;8,279503;4,765221;4
Ossiacher See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;228;253;240;4
Ossiacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;45;45;2019;0,0057;0,0257;0,01335;4
Ossiacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,003;0,37494;0,217176;4
Ossiacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;45;45;2019;0,1;8,6;4,075;4
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;45;2019;0,011849;0,01537;0,013359;4
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;45;45;2019;0,0123;0,0226;0,015825;4
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,01236;0,016562;0,014507;4
Ossiacher See [tief.St.];pH;pH-Wert;;1;1;2019;7,85;8,7;8,36;4
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;30;2019;0,680129;2,952539;1,327635;4
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0,776435;3,013389;1,480121;4
Ossiacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,002131;0,001473;4
Ossiacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;3,7;4,6;4,075;4
Ossiacher See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;8;22,5;15,05;4
Pirkdorfer See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;2;2019;9,1;20,6;14,85;2
Pirkdorfer See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;264;299;281,5;2
Pirkdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2019;0,0051;0,0445;0,0248;2
Pirkdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2019;0,003;0,003;0,003;2
Pirkdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2019;7,6;9,2;8,4;2
Pirkdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2019;0,0283;0,0746;0,05145;2
Pirkdorfer See [tief.St.];pH;pH-Wert;;1;1;2019;8,39;8,53;8,46;2
Pirkdorfer See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;2;2019;0;0;0;0
Pirkdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2019;0,001;0,004;0,0025;2
Pirkdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;0,8;1;0,9;2
Pirkdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;12,5;24,4;18,45;2
Pischeldorfer Badeteich [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;1;1;2019;3,6;5,3;4,45;2
Pischeldorfer Badeteich [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;607;648;627,5;2
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2019;0,0109;0,0216;0,01625;2
Pischeldorfer Badeteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2019;3,244;3,29977;3,271885;2
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2019;9,2;10,5;9,85;2
Pischeldorfer Badeteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2019;0,0094;0,0102;0,0098;2
Pischeldorfer Badeteich [tief.St.];pH;pH-Wert;;1;1;2019;7,86;8,09;7,975;2
Pischeldorfer Badeteich [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;1;1;2019;0,606934;1,151574;0,879254;2
Pischeldorfer Badeteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2019;0,001;0,0036;0,0023;2
Pischeldorfer Badeteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;2;2;2;2
Pischeldorfer Badeteich [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;13,6;22,8;18,2;2
Pressegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;0,5;5,6;2,6;4
Pressegger See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;379;408;398;4
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2019;0,02;0,0937;0,056475;4
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,003;0,51081;0,239703;4
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2019;3,4;10,5;6,525;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,0091;0,0146;0,012825;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2019;0,009118;0,014594;0,012829;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2019;0,0099;0,0247;0,016075;4
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2019;7,93;8,3;8,1575;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;12;2019;0,101844;2,364776;0,921124;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0,101778;2,370802;0,922943;4
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,001;0,001;4
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;1,2;3,4;2,05;4
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;7;23,7;15,2;4
Rauschelesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;12;2019;0;0;0;0
Rauschelesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;4,1;8,4;6,7;4
Rauschelesee [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;305;358;334,25;4
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2019;0,1921;2,58;1,072775;4
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,003;0,479;0,316923;4
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2019;0,1;8,1;2,975;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2019;0,02;0,0618;0,040525;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2019;0,011071;0,016716;0,013885;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,0097;0,0149;0,012175;4
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2019;7,55;8,3;8,0125;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0,462964;1,371427;0,879864;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;12;2019;0,460832;1,215023;0,819271;4
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,0022;0,0013;4
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;2,9;5,2;3,875;4
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;6,1;24,4;15,025;4
Saisser See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;5;2019;7,4;11,9;9,65;2
Saisser See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;175;177;176;2
Saisser See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2019;0,1266;0,354;0,2403;2
Saisser See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2019;0,003;0,003;0,003;2
Saisser See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2019;2,6;7,6;5,1;2
Saisser See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2019;0,0155;0,01745;0,016475;2
Saisser See [tief.St.];pH;pH-Wert;;1;1;2019;7,9;7,9;7,9;2
Saisser See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;5;2019;0,496047;0,731705;0,613876;2
Saisser See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2019;0,001333;0,002092;0,001713;2
Saisser See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;3,5;3,6;3,55;2
Saisser See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;24,6;25,4;25;2
Silbersee Villach [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;5;2019;0,3;14;7,15;2
Silbersee Villach [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;236;267;251,5;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2019;0,0475;0,0479;0,0477;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2019;0,003;0,1055;0,05425;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2019;8,4;9,5;8,95;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2019;0,00805;0,01245;0,01025;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2019;8,4;8,7;8,55;2
Silbersee Villach [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;5;2019;0,092928;0,729466;0,411197;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2019;0,001;0,001;0,001;2
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;2,8;6,4;4,6;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;14,3;25;19,65;2
Sonnegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;1;1;2019;9,2;10,4;9,8;2
Sonnegger See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;377;394;385,5;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2019;0,006;0,0212;0,0136;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2019;0,529;0,59573;0,562365;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2019;10,3;10,9;10,6;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2019;0,0099;0,0117;0,0108;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2019;8,21;8,22;8,215;2
Sonnegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;1;1;2019;0,722545;2,758873;1,740709;2
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2019;0,001;0,0025;0,00175;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;1,9;1,9;1,9;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;12,5;23,3;17,9;2
St. Andr�er Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;2;2019;4,9;26,3;15,6;2
St. Andr�er Badesee [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;455;480;467,5;2
St. Andr�er Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2019;0,0494;0,1003;0,07485;2
St. Andr�er Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2019;0,003;1,584;0,7935;2
St. Andr�er Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2019;9;10,3;9,65;2
St. Andr�er Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2019;0,0252;0,0309;0,02805;2
St. Andr�er Badesee [tief.St.];pH;pH-Wert;;1;1;2019;7,76;8,08;7,92;2
St. Andr�er Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;2;2019;0;0;0;0
St. Andr�er Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2019;0,001;0,0026;0,0018;2
St. Andr�er Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;1,1;1,9;1,5;2
St. Andr�er Badesee [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;16,9;26,2;21,55;2
St. Johanner Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;0,1;4,5;2,3;2
St. Johanner Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;9;2019;0,1;5,04;2,57;2
St. Johanner Badesee [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;429;446;437,5;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2019;0,0112;0,033;0,0221;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,758;1,03527;0,896635;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2019;8,2;11,2;9,7;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2019;0,0075;0,0194;0,01345;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,0073;0,0088;0,00805;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2019;8;8,14;8,07;2
St. Johanner Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;6;2019;0;0;0;0
St. Johanner Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;9;2019;0;0;0;0
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2019;0,001;0,001;0,001;2
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;3,9;5,3;4,6;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;13,4;24,7;19,05;2
St. Urban See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;1;1;2019;7,4;13,7;10,55;2
St. Urban See [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;279;288;283,5;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2019;0,002;0,002;0,002;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2019;0,003;0,003;0,003;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2019;7,9;9,9;8,9;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2019;0,0189;0,0243;0,0216;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2019;8,2;8,43;8,315;2
St. Urban See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;1;1;2019;0,558108;1,346717;0,952413;2
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2019;0,001;0,001;0,001;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;1,2;2,1;1,65;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;17,2;23,1;20,15;2
Trattnigteich [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;3;2019;6,9;24,8;15,85;2
Trattnigteich [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;100;114;107;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2019;0,0891;0,098;0,09355;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2019;0,003;0,003;0,003;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2019;6,2;6,9;6,55;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2019;0,023938;0,0334;0,028669;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2019;0,025;0,0489;0,03695;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2019;7,5;8,1;7,8;2
Trattnigteich [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm�/l;0;3;2019;0,380302;0,896098;0,6382;2
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2019;0,001413;0,002625;0,002019;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2019;1,9;1,9;1,9;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;�C;0;0;2019;12,6;24,7;18,65;2
Turnersee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;�g/l;0;6;2019;5,1;8,5;6,8;2
Turnersee [tief.St.];K25;Elektrische Leitf�higkeit bei 25�C;�S/cm;1;1;2019;327;365;346;2
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2019;0,52;1,6075;1,06375;2
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2019;0,739;0,8141;0,77655;2
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2019;0,1;0,1;0,1;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2019;0,0292;0,0399;0,03455;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2019;0,014112;0,016897;0,015505;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2019;0,0093;0,0155;0,0124;2
Turnersee [tief.St.];pH;pH-Wert;;1;1;2019;8,31;8,41;8,36;2
