MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Linsendorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,00105;0,00105;2
Linsendorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,499912;0,507779;0,503846;2
Linsendorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2012;0,0205;0,0269;0,0237;2
Linsendorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2012;6,3;7,8;7,05;2
Magdalenensee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;3,9;4;3,95;2
Magdalenensee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;18,8;19,3;19,05;2
Magdalenensee [tief.St.];pH;pH-Wert;;1;1;2012;8;8,1;8,05;2
Magdalenensee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;505;562;533,5;2
Magdalenensee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;4;2012;0,00833;0,01088;0,009605;2
Magdalenensee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;4;2012;0,00105;0,00132;0,001185;2
Magdalenensee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;4;2012;1,306477;1,894381;1,600429;2
Magdalenensee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;4;4;2012;0,0193;0,0722;0,04575;2
Magdalenensee [tief.St.];O2;Sauerstoffgehalt;mg/l;4;4;2012;9,8;12,2;11;2
Maltschacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;2,2;2,3;2,25;2
Maltschacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;18,7;22,5;20,6;2
Maltschacher See [tief.St.];pH;pH-Wert;;1;1;2012;8,3;8,9;8,6;2
Maltschacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;200;203;201,5;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,0264;0,029883;0,028142;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2012;0,0356;0,0518;0,0437;2
Maltschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,00105;0,00105;2
Maltschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,004108;0,010893;0,007501;2
Maltschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2012;0,0087;0,1578;0,08325;2
Maltschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2012;0,3;6,3;3,3;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2012;0,025048;0,027165;0,026107;2
Millstätter See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;3,5;9,5;6,35;4
Millstätter See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;4,3;18;11,125;4
Millstätter See [tief.St.];pH;pH-Wert;;1;1;2012;7,5;8,5;8,1;4
Millstätter See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;164;170;167,5;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,004354;0,0083;0,006205;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2012;0,00279;0,005533;0,004731;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2012;0,005148;0,00658;0,005929;8
Millstätter See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,00105;0,00105;4
Millstätter See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,166421;0,285612;0,219807;4
Millstätter See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2012;0,0043;0,008;0,005975;4
Millstätter See [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2012;6,2;7,2;6,625;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2012;0,28402;1,12589;0,668771;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2012;0,423301;1,229124;0,803298;4
Millstätter See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2012;2;7;4,15625;4
Millstätter See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2012;1,546362;5,992092;4,226119;4
Moosburger Mühlteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;1,2;1,9;1,55;2
Moosburger Mühlteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;19;21,8;20,4;2
Moosburger Mühlteich [tief.St.];pH;pH-Wert;;1;1;2012;8,1;8,4;8,25;2
Moosburger Mühlteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;252;279;265,5;2
Moosburger Mühlteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2012;0,0462;0,0537;0,04995;2
Moosburger Mühlteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2012;0,0021;0,0021;0,0021;2
Moosburger Mühlteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2012;0,00719;0,026;0,016595;2
Moosburger Mühlteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2012;0,014;0,0425;0,02825;2
Moosburger Mühlteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2012;8,1;10,2;9,15;2
Ossiacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;3,1;6,5;4,65;4
Ossiacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;5,4;18,6;11,975;4
Ossiacher See [tief.St.];pH;pH-Wert;;1;1;2012;7,8;8,7;8,25;4
Ossiacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;231;246;239,5;4
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,006058;0,017783;0,011037;4
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;45;45;2012;0,0077;0,0253;0,013625;4
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;45;2012;0,007041;0,01638;0,011362;4
Ossiacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,001488;0,00116;4
Ossiacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,027283;0,419164;0,266649;4
Ossiacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;45;45;2012;0,0058;0,0653;0,0238;4
Ossiacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;45;45;2012;1,2;7,2;4,75;4
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2012;0,465067;2,2889;1,197959;4
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2012;0,536665;1,172384;0,885313;4
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2012;2,833333;9,958333;5,947917;4
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2012;2,89789;7,185235;4,936927;4
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2012;0,006916;0,015159;0,011097;4
Pirkdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;1,3;1,4;1,35;2
Pirkdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;20,9;23,9;22,4;2
Pirkdorfer See [tief.St.];pH;pH-Wert;;1;1;2012;8;8,1;8,05;2
Pirkdorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;289;303;296;2
Pirkdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2012;0,023463;0,029188;0,026326;2
Pirkdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2012;0,00105;0,00105;0,00105;2
Pirkdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2012;0,015;0,03325;0,024125;2
Pirkdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2012;0,0238;0,0391;0,03145;2
Pirkdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2012;3,6;8,1;5,85;2
Pischeldorfer Badeteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;1,9;1,9;1,9;2
Pischeldorfer Badeteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;20,4;22,5;21,45;2
Pischeldorfer Badeteich [tief.St.];pH;pH-Wert;;1;1;2012;7,7;7,8;7,75;2
Pischeldorfer Badeteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;600;600;600;2
Pischeldorfer Badeteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2012;0,0123;0,0124;0,01235;2
Pischeldorfer Badeteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2012;0,00105;0,00105;0,00105;2
Pischeldorfer Badeteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2012;3,40867;3,94013;3,6744;2
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2012;0,0189;0,0231;0,021;2
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2012;9,3;9,7;9,5;2
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;2,9;5,5;4,575;4
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;7;19,1;13,225;4
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2012;7,8;8,4;8,05;4
Pressegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;388;406;394,25;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,005258;0,008113;0,006755;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2012;0,0065;0,0146;0,010175;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2012;0,005303;0,006963;0,006089;4
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,001052;0,001052;0,001052;4
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,308328;0,526423;0,417064;4
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2012;0,0399;0,0546;0,04675;4
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2012;1,9;9;4,7;3
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2012;0,052137;2,156453;0,842087;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2012;0,052611;2,130265;0,834474;4
Pressegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2012;1,721354;3,208333;2,482422;4
Pressegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;12;2012;1,792705;3,154987;2,486923;4
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;3;3,1;3,05;2
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;17,5;21,8;19,65;2
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2012;8,3;8,5;8,4;2
Rauschelesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;316;318;317;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,010692;0,018725;0,014709;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2012;0,0613;0,0857;0,0735;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2012;0,013273;0,022451;0,017862;2
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,00105;0,00105;2
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,053583;0,202836;0,12821;2
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2012;1,105;2,31;1,7075;2
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2012;0,2;2,7;1,45;2
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;3,2;4,3;3,75;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;21,6;22,3;21,95;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2012;8,298;8,5;8,399;2
Silbersee Villach [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;252;258;255;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,0085;0,008675;0,008588;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,00105;0,00105;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,03575;0,057333;0,046542;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2012;0,0356;0,0803;0,05795;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2012;7,6;8,6;8,1;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;1,6;1,6;1,6;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;19,8;23,7;21,75;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2012;8;8,2;8,1;2
Sonnegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;322;415;368,5;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2012;0,0113;0,0125;0,0119;2
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2012;0,00105;0,00105;0,00105;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2012;0,4274;1,05007;0,738735;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2012;0,0161;0,0173;0,0167;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2012;10,2;10,4;10,3;2
St. Andräer Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;1,6;1,8;1,7;2
St. Andräer Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;1;0;2012;22,2;25;23,6;2
St. Andräer Badesee [tief.St.];pH;pH-Wert;;1;1;2012;7,9;8,2;8;3
St. Andräer Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;403;422;414;3
St. Andräer Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2012;0,019375;0,0208;0,020067;3
St. Andräer Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2012;0,00105;0,001052;0,001051;3
St. Andräer Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2012;1,94425;3,057699;2,356276;3
St. Andräer Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2012;0,0133;0,1641;0,108433;3
St. Andräer Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2012;7,9;13,3;10,6;2
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;3,1;4,7;3,9;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;20,3;22,5;21,4;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2012;8,1;8,177;8,1385;2
St. Johanner Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;430;433;431,5;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,005967;0,008842;0,007405;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2012;0,0068;0,007;0,0069;2
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,001813;0,001432;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,900089;1,199615;1,049852;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2012;0,0248;0,0293;0,02705;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2012;7,9;12,2;10,05;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;1,7;1,8;1,75;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;18;20,2;19,1;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2012;8,4;8,5;8,45;2
St. Urban See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;238;254;246;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2012;0,0173;0,0252;0,02125;2
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2012;0,00105;0,0025;0,001775;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2012;0,00719;0,00719;0,00719;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2012;0,0059;0,0122;0,00905;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2012;8,8;9,2;9;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;1,2;1,5;1,35;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;21;21;21;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2012;7,679;8,3;7,9895;2
Trattnigteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;107;118;112,5;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2012;0,02505;0,034575;0,029813;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2012;0,0308;0,0487;0,03975;2
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2012;0,00105;0,003956;0,002503;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2012;0,00719;0,00719;0,00719;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2012;0,0064;0,014;0,0102;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2012;2,7;7,8;5,25;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;4,1;4,3;4,2;2
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;19,1;21,9;20,5;2
Turnersee [tief.St.];pH;pH-Wert;;1;1;2012;8,3;8,4;8,35;2
Turnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;317;342;329,5;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,007725;0,008658;0,008192;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2012;0,0451;0,0483;0,0467;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2012;0,010612;0,01367;0,012141;2
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,001488;0,001269;2
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,446612;0,516632;0,481622;2
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2012;0,746;1,65;1,198;2
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2012;0,2;0,2;0,2;2
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;2,5;4,3;3,4;2
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;10,5;12,2;11,35;2
Turracher See [tief.St.];pH;pH-Wert;;1;1;2012;8,2;8,7;8,45;2
Turracher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;118;125;121,5;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,007067;0,010067;0,008567;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2012;0,0074;0,0191;0,01325;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2012;0,007405;0,009297;0,008351;2
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,001313;0,001182;2
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2012;0,110762;0,131454;0,121108;2
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2012;0,0268;0,0633;0,04505;2
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2012;0,2;2,8;1,5;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;4;4,6;4,3;2
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;18,7;20,7;19,7;2
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2012;8,2;8,5;8,35;2
Vassacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;250;254;252;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,0117;0,012067;0,011884;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2012;0,0207;0,0255;0,0231;2
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,00105;0,00105;2
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,00719;0,00719;0,00719;2
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2012;0,0326;0,344;0,1883;2
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2012;0,3;0,5;0,4;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2012;0,011788;0,012717;0,012253;2
Weißensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2012;9;9,9;9,25;4
Weißensee (tief.St.);Wassertemperatur;Wassertemperatur;°C;0;0;2012;7,9;18,5;12,85;4
Weißensee (tief.St.);pH;pH-Wert;;1;1;2012;7,9;8,5;8,25;4
Weißensee (tief.St.);K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;283;301;291,25;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;5;2012;0,00279;0,004313;0,003698;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2012;0,0071;0,0124;0,009275;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2012;0,006021;0,009585;0,007065;4
Weißensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,001946;0,001274;4
Weißensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,00719;0,057833;0,034214;4
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2012;0,0084;0,0694;0,0268;4
Weißensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2012;0,2;0,3;0,25;4
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2012;0,167163;0,777311;0,373446;4
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2012;0,168988;0,453986;0,317649;4
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;0;2012;0,6625;2;1,165625;4
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2012;0,955869;3,740049;1,939969;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;94;2012;0,006258;0,009684;0,007235;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;30;2012;0,00426;0,008203;0,005621;4
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;3,4;4;3,7;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;20,5;21,1;20,8;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2012;8;8,126;8,063;2
Wernberger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;387;398;392,5;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,008492;0,009117;0,008805;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2012;0,01;0,0213;0,01565;2
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,001338;0,001913;0,001626;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,093917;0,181049;0,137483;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2012;1,567;1,698;1,6325;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2012;0,2;0,2;0,2;2
Wörthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2012;2,8;6,5;4,442857;7
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2012;5,9;18,2;11,114286;7
Wörthersee Saag [tief.St.];pH;pH-Wert;;1;1;2012;7,3;8,7;8,185714;7
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2012;283;320;303,428571;7
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2012;0,007267;0,011642;0,00945;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2012;0,0087;0,0407;0,028475;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2012;0,0221;0,07;0,053475;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2012;0,009832;0,014586;0,012554;8
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2012;0,00105;0,0014;0,001138;4
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2012;0,00308;0,10636;0,053574;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2012;0,0524;0,1391;0,085175;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2012;0,0959;0,377;0,2701;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2012;0,2;1,5;0,657143;7
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2012;0,1;0,2;0,171429;7
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2012;0,483863;3,648558;1,716217;4
