MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,028;0,031825;0,029913;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2008;0,041;0,0643;0,05265;2
Maltschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,0015;0,001276;2
Maltschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,00308;0,023592;0,013336;2
Maltschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2008;0,0159;0,086;0,05095;2
Maltschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2008;2,7;8,8;5,75;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2008;0,025264;0,027378;0,026321;2
Millstätter See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;4;7;5,725;4
Millstätter See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;4,9;16,5;11,1;4
Millstätter See [tief.St.];pH;pH-Wert;;1;1;2008;7,5;8,7;8,167;5
Millstätter See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;143,1;170;160,42;5
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,005667;0,0265;0,011313;5
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2008;0,00279;0,0265;0,009016;5
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2008;0,005192;0,026065;0,010662;10
Millstätter See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,0028;0,001797;5
Millstätter See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,006163;0,160987;0,06605;5
Millstätter See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2008;0,002117;0,009;0,004687;5
Millstätter See [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2008;3,4;6,9;4,8;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2008;0,68999;2,39068;1,199988;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2008;0,618545;1,247165;0,806283;4
Moosburger Mitterteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;1,2;1,7;1,45;2
Moosburger Mitterteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;16,2;21,8;19;2
Moosburger Mitterteich [tief.St.];pH;pH-Wert;;1;1;2008;8,1;8,1;8,1;2
Moosburger Mitterteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;285;300;292,5;2
Moosburger Mitterteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2008;0,017133;0,034;0,025567;2
Moosburger Mitterteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2008;0,001052;0,0015;0,001276;2
Moosburger Mitterteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2008;0,058203;0,1567;0,107452;2
Moosburger Mitterteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2008;0,0137;0,018;0,01585;2
Moosburger Mitterteich [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2008;4;10,4;7,2;2
Moosburger Mühlteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;1;1,5;1,25;2
Moosburger Mühlteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;15,6;22,8;19,2;2
Moosburger Mühlteich [tief.St.];pH;pH-Wert;;1;1;2008;8,3;8,3;8,3;2
Moosburger Mühlteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;290;315;302,5;2
Moosburger Mühlteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2008;0,0201;0,027;0,02355;2
Moosburger Mühlteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2008;0,002;0,0024;0,0022;2
Moosburger Mühlteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2008;0,00719;0,00719;0,00719;2
Moosburger Mühlteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2008;0,0076;0,012;0,0098;2
Moosburger Mühlteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2008;9,4;10,7;10,05;2
Ossiacher See Ost;Sichttiefe;Sichttiefe;m;0;0;2008;2,9;6;4,436364;11
Ossiacher See Ost;Wassertemperatur;Wassertemperatur;°C;0;0;2008;3,5;23,5;13,609091;11
Ossiacher See Ost;pH;pH-Wert;;1;1;2008;7,7;8,8;8,245455;11
Ossiacher See Ost;K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;215;247;233,727273;11
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;0;5;2008;0,010167;0,029983;0,015612;11
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;11;11;2008;0,009;0,301;0,047727;11
Ossiacher See Ost;NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,0227;0,37406;0,20709;11
Ossiacher See Ost;NH4-N;Ammonium-Stickstoff;mg/l;11;11;2008;0,014;1,1;0,1944;11
Ossiacher See Ost;PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,012913;0,002775;11
Ossiacher See Ost;O2;Sauerstoffgehalt;mg/l;11;11;2008;0,2;12,5;6,427273;11
Ossiacher See Ost;PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2008;0,5373;1,55474;0,993693;6
Ossiacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;3;8,1;5,325;12
Ossiacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;2,8;23;12,441667;12
Ossiacher See [tief.St.];pH;pH-Wert;;1;1;2008;7,5;8,9;8,191667;12
Ossiacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;215;243;233,916667;12
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,00625;0,016142;0,009226;12
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;45;45;2008;0,008;0,085283;0,022525;12
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;45;2008;0,00754;0,032014;0,01383;12
Ossiacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,002417;0,001431;12
Ossiacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,008827;0,328383;0,19704;12
Ossiacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;45;45;2008;0,004583;0,0549;0,020682;12
Ossiacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;45;45;2008;0,666667;11,183333;5,270833;12
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2008;0,452045;2,51318;0,923773;7
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2008;0,409152;1,475302;0,918724;7
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2008;0,007608;0,036527;0,014346;12
Pirkdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;1,3;1,4;1,35;2
Pirkdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;19,1;21,1;20,1;2
Pirkdorfer See [tief.St.];pH;pH-Wert;;1;1;2008;8,2;8,4;8,3;2
Pirkdorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;213;219;216;2
Pirkdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2008;0,027425;0,031125;0,029275;2
Pirkdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2008;0,001052;0,001813;0,001433;2
Pirkdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2008;0,00308;0,00308;0,00308;2
Pirkdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2008;0,002117;0,0025;0,002309;2
Pirkdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2008;8,3;8,5;8,4;2
Pischeldorfer Badeteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;2;2;2;2
Pischeldorfer Badeteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;15;21,1;18,05;2
Pischeldorfer Badeteich [tief.St.];pH;pH-Wert;;1;1;2008;7,7;7,7;7,7;2
Pischeldorfer Badeteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;581;584;582,5;2
Pischeldorfer Badeteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2008;0,003;0,0051;0,00405;2
Pischeldorfer Badeteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2008;0,001052;0,0015;0,001276;2
Pischeldorfer Badeteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2008;3,7508;4,49633;4,123565;2
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2008;0,0119;0,018;0,01495;2
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2008;10;12;11;2
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;4,5;5,9;5,066667;3
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;8,5;16;13,033333;3
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2008;7,9;8,1;8,033333;3
Pressegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;385;404;394;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,003;0,007333;0,004901;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2008;0,003;0,0077;0,0059;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2008;0,003;0,007327;0,004761;3
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,0015;0,001351;3
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,322131;0,507238;0,411745;3
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2008;0,013;0,0859;0,042967;3
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2008;0,9;12,4;5,233333;3
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2008;0,22526;0,39403;0,298317;3
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2008;0,228982;0,394116;0,299123;3
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;2,8;3,7;3,15;4
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;3,9;19;11,825;4
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2008;7,7;8,3;7,925;4
Rauschelesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;315;340;331;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,006583;0,012325;0,00949;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2008;0,0123;0,0746;0,038225;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2008;0,006632;0,019755;0,012302;4
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,001625;0,001307;4
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,10065;0,366163;0,246412;4
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2008;0,334;4,11;1,426;4
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2008;0;8,5;3,6;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2008;0,07865;0,71456;0,336048;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2008;0,086272;0,676625;0,33423;4
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;3;4,7;3,85;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;22,3;23,4;22,85;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2008;8,5;8,6;8,55;2
Silbersee Villach [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;234;258;246;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,007083;0,011758;0,009421;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001278;0,002333;0,001806;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,0191;0,0963;0,0577;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2008;0,0168;0,032;0,0244;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2008;7,4;8,5;7,95;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;1,9;2;1,95;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;18,2;20,8;19,5;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2008;7,9;8,1;8;2
Sonnegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;351;445;398;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2008;0,007;0,0127;0,00985;2
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2008;0,001052;0,0015;0,001276;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2008;1,02487;1,78458;1,404725;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2008;0,009;0,0232;0,0161;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2008;10;10,9;10,45;2
St. Andräer Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;1,5;3;2,175;4
St. Andräer Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;1;0;2008;4,4;22,6;13,925;4
St. Andräer Badesee [tief.St.];pH;pH-Wert;;1;1;2008;7,4;7,9;7,725;4
St. Andräer Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;419;441;428,75;4
St. Andräer Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2008;0,01125;0,039463;0,020022;4
St. Andräer Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2008;0,001052;0,002113;0,001588;4
St. Andräer Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2008;2,302538;5,063844;3,908083;4
St. Andräer Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2008;0,014;0,1039;0,040975;4
St. Andräer Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2008;10,8;15,5;13,075;4
St. Andräer Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;3;2008;1,05719;3,54678;2,297583;4
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;3,2;6;4,6;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;20,7;22,6;21,65;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2008;7,7;8,2;7,95;2
St. Johanner Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;414;424;419;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,003;0,006175;0,004588;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2008;0,0081;0,011;0,00955;2
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,0015;0,001276;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;1,130233;1,392092;1,261163;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2008;0,0143;0,022;0,01815;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2008;8,3;12,3;10,3;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;1,7;1,8;1,75;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;14,6;22,4;18,5;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2008;8,4;8,5;8,45;2
St. Urban See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;202;220;211;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2008;0,0113;0,016;0,01365;2
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2008;0,001052;0,0015;0,001276;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2008;0,00719;0,00719;0,00719;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2008;0,005;0,0066;0,0058;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2008;8,5;10,4;9,45;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;1,5;2;1,75;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;21;22,8;21,9;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2008;8;8;8;2
Trattnigteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;103;111;107;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2008;0,0155;0,016275;0,015888;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2008;0,015;0,0219;0,01845;2
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2008;0,001052;0,00225;0,001651;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2008;0,00719;0,05935;0,03327;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2008;0,0058;0,034;0,0199;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2008;7,7;10,4;9,05;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;3,9;5,6;4,533333;3
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;7,5;16,3;13,3;3
Turnersee [tief.St.];pH;pH-Wert;;1;1;2008;7,8;8,4;8,166667;3
Turnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;290;344;325,333333;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,004;0,009833;0,007361;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2008;0,013;0,029;0,020033;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2008;0,007135;0,010417;0,00913;3
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,002125;0,001559;3
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,365523;0,515218;0,45537;3
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2008;0,581;0,8;0,667;3
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2008;0,5;5,2;2,133333;3
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2008;0,06843;0,8703;0,452713;3
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2008;0,066144;0,821098;0,406213;3
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;3,5;4,9;4,2;2
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;5,2;9,5;7,35;2
Turracher See [tief.St.];pH;pH-Wert;;1;1;2008;7,9;8,2;8,05;2
Turracher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;107;124;115,5;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,006292;0,007417;0,006855;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2008;0,008;0,0172;0,0126;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2008;0,006257;0,007121;0,006689;2
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,001708;0,00138;2
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2008;0,160433;0,315733;0,238083;2
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2008;0,01;0,109;0,0595;2
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2008;0,7;1,3;1;2
Turracher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2008;0,24106;0,26202;0,25154;2
Turracher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2008;0,209835;0,263643;0,236739;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;2,4;4;3,2;2
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;22,7;22,8;22,75;2
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2008;8,5;8,5;8,5;2
Vassacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;242;275;258,5;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,00279;0,010667;0,006729;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2008;0,0051;0,035;0,02005;2
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,004;0,002526;2
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,008735;0,187343;0,098039;2
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2008;0,37;0,549;0,4595;2
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2008;0;0,6;0,3;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2008;0,002802;0,011263;0,007033;2
Weißensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2008;8,1;10,3;9,066667;3
Weißensee (tief.St.);Wassertemperatur;Wassertemperatur;°C;0;0;2008;6,8;17,4;13,466667;3
Weißensee (tief.St.);pH;pH-Wert;;1;1;2008;8,1;8,6;8,4;3
Weißensee (tief.St.);K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;279;297;290,666667;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;5;2008;0,00279;0,003;0,00293;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2008;0,006;0,0071;0,006367;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2008;0,004046;0,004642;0,00429;3
Weißensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,001052;0,0015;0,001351;3
Weißensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,00719;0,054167;0,036952;3
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2008;0,0413;0,094;0,063767;3
Weißensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2008;0;1,9;0,766667;3
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2008;0,26243;1,00852;0,595523;3
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2008;0,281428;0,611852;0,439833;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;94;2008;0,00418;0,004832;0,004457;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;30;2008;0,00279;0,003;0,00293;3
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;4,2;5,4;4,8;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;21,8;22,6;22,2;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2008;8;8,2;8,1;2
Wernberger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;367;382;374,5;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,005;0,005292;0,005146;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2008;0,0075;0,011;0,00925;2
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,000815;0,001625;0,00122;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,16877;0,206018;0,187394;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2008;0,81;1,323;1,0665;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2008;0,4;0,9;0,65;2
Wörthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2008;3,5;7,5;4,92;5
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2008;4;18;10,12;5
Wörthersee Saag [tief.St.];pH;pH-Wert;;1;1;2008;7,7;8,4;8,08;5
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2008;283;311;298,6;5
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2008;0,008092;0,011892;0,00993;5
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2008;0,0106;0,033;0,01784;5
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2008;0,05;0,072;0,06362;5
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2008;0,009416;0,011605;0,010687;10
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2008;0,00105;0,0015;0,00132;5
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2008;0,00308;0,081717;0,035561;5
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2008;0,0062;0,1069;0,04522;5
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2008;0,23;0,46;0,3874;5
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2008;0;5,7;1,72;5
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2008;0;0;0;5
