MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2014;0,0206;0,0224;0,0215;2
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2014;9,6;9,6;9,6;2
Pischeldorfer Badeteich [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;1;1;2014;0,6625;4;2,33125;2
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;3,8;5,3;4,375;4
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;7,1;17,8;13,175;4
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2014;7,7;8,8;8,2;4
Pressegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;364;387;377,25;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,005458;0,007833;0,006671;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2014;0,007;0,0288;0,017875;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2014;0,005368;0,007165;0,006493;4
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,001288;0,002783;0,001893;4
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;0,349566;0,499604;0,412122;4
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2014;0,0131;0,0438;0,033825;4
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2014;3,2;8,6;5,625;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2014;0,123055;1,075515;0,604065;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2014;0,122952;1,06687;0,600049;4
Pressegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;1;6;2,697917;4
Pressegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;12;2014;1;4,398436;2,310862;4
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;3,1;4,7;3,6;4
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;9;20,3;14,275;4
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2014;7,7;8,4;7,925;4
Rauschelesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;315;352;329,5;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,009958;0,016433;0,014319;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2014;0,0353;0,0866;0,065325;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2014;0,011586;0,023615;0,018563;4
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,002133;0,002642;0,002419;4
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;0,155408;0,487853;0,268386;4
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2014;0,287;6,96;2,46675;4
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2014;0,1;6,2;1,625;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2014;0,162273;0,993006;0,577546;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2014;0,157807;0,872845;0,559123;4
Rauschelesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;6,5;7;6,852273;4
Rauschelesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;12;2014;5,804666;7,12932;6,279457;4
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;3,4;5,4;4,4;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;20,4;21,7;21,05;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2014;8,6;8,612;8,606;2
Silbersee Villach [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;235;255;245;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,010308;0,011358;0,010833;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,00105;0,001446;0,001248;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;0,00308;0,127541;0,065311;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2014;0,013;0,0155;0,01425;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2014;7,8;11,1;9,45;2
Silbersee Villach [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;2;4;3;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;1,6;1,8;1,7;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;19,9;20,4;20,15;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2014;7,9;8,8;8,35;2
Sonnegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;351;384;367,5;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2014;0,0114;0,0135;0,01245;2
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2014;0,00105;0,0021;0,001575;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2014;0,28041;0,35903;0,31972;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2014;0,0138;0,0199;0,01685;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2014;10,1;11,6;10,85;2
Sonnegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;1;1;2014;6;7;6,5;2
St. Andräer Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;1,2;1,8;1,5;2
St. Andräer Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;1;0;2014;19,6;21,1;20,35;2
St. Andräer Badesee [tief.St.];pH;pH-Wert;;1;1;2014;7,7;8,6;8,15;2
St. Andräer Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;463;502;482,5;2
St. Andräer Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2014;0,0217;0,03425;0,027975;2
St. Andräer Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2014;0,00215;0,0024;0,002275;2
St. Andräer Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2014;4,14382;6,724375;5,434098;2
St. Andräer Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2014;0,0213;0,0576;0,03945;2
St. Andräer Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2014;10,5;12,7;11,6;2
St. Andräer Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;3;2014;3,57998;5,981775;4,780878;2
St. Andräer Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;3;2014;14;34;24;2
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;3,4;5,5;4,45;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;18,6;21,2;19,9;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2014;8;8,1;8,05;2
St. Johanner Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;436;458;447;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,006408;0,0082;0,007304;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2014;0,0078;0,0116;0,0097;2
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,002333;0,002717;0,002525;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;1,130335;1,520876;1,325606;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2014;0,0169;0,0239;0,0204;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2014;8,9;10,2;9,55;2
St. Johanner Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;1;4,375;2,6875;2
St. Johanner Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;9;2014;1;3,9;2,45;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;1,2;2;1,6;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;18,7;19,4;19,05;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2014;8,1;8,7;8,4;2
St. Urban See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;258;301;279,5;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2014;0,0257;0,0418;0,03375;2
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2014;0,00105;0,0022;0,001625;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2014;0,00308;0,00719;0,005135;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2014;0,0064;0,01;0,0082;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2014;8,1;8,4;8,25;2
St. Urban See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;1;1;2014;1,314664;5,009242;3,161953;2
St. Urban See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;1;1;2014;7;16;11,5;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;1,4;1,7;1,55;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;18,9;19,3;19,1;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2014;7,3;8;7,65;2
Trattnigteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;86;103;94,5;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2014;0,034688;0,03735;0,036019;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2014;0,0411;0,0495;0,0453;2
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2014;0,00105;0,0022;0,001625;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2014;0,004621;0,02625;0,015436;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2014;0,0249;0,1094;0,06715;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2014;5,9;7,1;6,5;2
Trattnigteich [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;3;2014;1,113846;11,322815;6,218331;2
Trattnigteich [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;3;2014;8;49;28,5;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;2,7;5,7;4,2;2
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;19,7;22,3;21;2
Turnersee [tief.St.];pH;pH-Wert;;1;1;2014;8,1;8,2;8,15;2
Turnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;367;373;370;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,008183;0,0095;0,008842;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2014;0,0328;0,0352;0,034;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2014;0,010313;0,012665;0,011489;2
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,00105;0,001446;0,001248;2
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;1,199918;1,450836;1,325377;2
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2014;1,265;2,38;1,8225;2
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2014;0,1;0,1;0,1;2
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2014;0,958453;1,408204;1,183329;2
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2014;0,854812;0,998206;0,926509;2
Turnersee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;4,25;5;4,625;2
Turnersee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;12;2014;4,360947;4,436949;4,398948;2
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;1,7;3,6;2,65;2
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;9,8;12,5;11,15;2
Turracher See [tief.St.];pH;pH-Wert;;1;1;2014;8,2;9,1;8,65;2
Turracher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;113;129;121;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,011508;0,012992;0,01225;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2014;0,0127;0,0256;0,01915;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2014;0,010626;0,011059;0,010843;2
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,00105;0,00105;0,00105;2
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2014;0,062833;0,168063;0,115448;2
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2014;0,0412;0,2025;0,12185;2
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2014;0,1;6,1;3,1;2
Turracher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;2,791667;7,208333;5;2
Turracher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2014;2,712632;6,630201;4,671417;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;3,2;4;3,6;4
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;10;20,7;15,125;4
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2014;7,4;8,413;7,87825;4
Vassacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;254;289;267,75;4
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,011792;0,021658;0,016477;4
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2014;0,0156;0,0345;0,0243;4
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,00105;0,006317;0,002785;4
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;0,00308;0,317788;0,127483;4
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2014;0,1781;0,513;0,360775;4
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2014;0,1;6,1;1,6;4
Vassacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2014;0,154712;0,807565;0,387255;4
Vassacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;10;2014;0,269114;0,513909;0,361861;4
Vassacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;2,75;8;5,763889;4
Vassacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;10;2014;2,5;8;5,772727;4
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2014;0,01204;0,021836;0,017029;4
Weißensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2014;7;10,5;8,4;4
Weißensee (tief.St.);Wassertemperatur;Wassertemperatur;°C;0;0;2014;8,7;19,2;14,875;4
Weißensee (tief.St.);pH;pH-Wert;;1;1;2014;8,1;8,5;8,35;4
Weißensee (tief.St.);K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;285;314;300;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;5;2014;0,00279;0,004304;0,003608;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2014;0,0061;0,0088;0,007475;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2014;0,005617;0,007656;0,006469;4
Weißensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,00105;0,002058;0,001381;4
Weißensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;0,00719;0,11481;0,057167;4
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2014;0,0043;0,0298;0,015675;4
Weißensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2014;0,2;0,7;0,325;4
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2014;0,299656;0,654106;0,507646;4
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2014;0,304544;0,666638;0,423993;4
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;0;2014;0,6625;3;1,58125;4
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2014;0,823687;3,55554;2,246014;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;94;2014;0,00578;0,007897;0,006692;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;30;2014;0,004381;0,006431;0,005245;4
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;2,3;5,3;3,8;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;18,8;20,1;19,45;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2014;8,1;8,182;8,141;2
Wernberger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;392;412;402;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,007042;0,01035;0,008696;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2014;0,015;0,0169;0,01595;2
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,001867;0,002825;0,002346;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;0,163926;0,273498;0,218712;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2014;0,881;1,364;1,1225;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2014;0,1;0,1;0,1;2
Wernberger Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;3,5;4,25;3,875;2
Wernberger Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;10;2014;5;5,5;5,25;2
Wörthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;2,8;4,1;3,475;4
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;5,2;21,6;12,033333;6
Wörthersee Saag [tief.St.];pH;pH-Wert;;1;1;2014;7,9;8,5;8,2;6
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;286;310;302,666667;6
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,006383;0,014083;0,009637;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2014;0,0227;0,0356;0,030875;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2014;0,0403;0,0864;0,071625;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2014;0,011867;0,014515;0,013142;8
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,00105;0,002583;0,001696;4
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;0,00308;0,163655;0,060023;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2014;0,091;0,199;0,16245;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2014;0,268;0,685;0,53675;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2014;0,2;0,6;0,333333;6
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2014;0;0,6;0,233333;6
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2014;0,244664;1,903665;1,154854;4
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2014;1,027793;2,354045;1,550534;4
Wörthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;1,833333;9,208333;6,625;4
Wörthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2014;5,050027;8,907379;7,148526;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2014;0,01075;0,014055;0,012395;4
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;50;2014;4,738893;9,990663;6,913798;6
Wörthersee Saag [tief.St.];pH;pH-Wert;;0;50;2014;7,695015;7,873479;7,796752;6
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;0;50;2014;310,038686;325,305606;317,561873;6
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;0;50;2014;4,081788;7,867923;6,432146;6
Wörthersee Saag [tief.St.];O2-Sättigung;Sauerstoffsättigung;%;0;50;2014;36,823342;65,390577;57,644823;6
Wörthersee Saag [tief.St.];SBV 4,3;Säurebindungsvermögen bis pH 4,3;mmol/l;0;50;2014;2,632342;2,735451;2,698259;4
Wörthersee Saag [tief.St.];NO2-N;Nitrit-Stickstoff;mg/l;0;50;2014;0,00105;0,00105;0,00105;4
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;50;2014;0,099091;0,180224;0,137694;4
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;50;2014;0,002343;0,003737;0,00307;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2014;0,011867;0,014515;0,013142;8
Wörthersee Saag [tief.St.];Cl;Chlorid;mg/l;0;50;2014;13,167354;14,110189;13,741984;4
Zmulner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2014;1,8;2,2;2;2
Zmulner See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2014;19;19,7;19,35;2
Zmulner See [tief.St.];pH;pH-Wert;;1;1;2014;7,7;8,328;8,014;2
Zmulner See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2014;449;494;471,5;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2014;0,02635;0,033133;0,029742;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2014;0,0242;0,0732;0,0487;2
Zmulner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2014;0,001638;0,002775;0,002207;2
Zmulner See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2014;0,161138;0,820043;0,490591;2
Zmulner See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2014;0,8975;1,995;1,44625;2
Zmulner See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2014;0,1;3,2;1,65;2
Zmulner See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2014;10;13;11,5;2
