MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Magdalenensee [tief.St.];O2;Sauerstoffgehalt;mg/l;4;4;2010;9,3;11,7;10,5;2
Maltschacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;1,5;4;2,75;2
Maltschacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;16;23,8;19,9;2
Maltschacher See [tief.St.];pH;pH-Wert;;1;1;2010;8,4;8,7;8,55;2
Maltschacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;185;208;196,5;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,024792;0,02775;0,026271;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2010;0,0306;0,053;0,0418;2
Maltschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001052;0,003813;0,002433;2
Maltschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,00445;0,132769;0,06861;2
Maltschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2010;0,0061;0,1005;0,0533;2
Maltschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2010;0,3;0,4;0,35;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2010;0,0228;0,02423;0,023515;2
Millstätter See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;3,7;7,4;6,1;3
Millstätter See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;5;22,9;14,066667;3
Millstätter See [tief.St.];pH;pH-Wert;;1;1;2010;8,1;8,6;8,366667;3
Millstätter See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;163;168;165;3
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,008617;0,010183;0,009314;3
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2010;0,0051;0,0121;0,007867;3
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2010;0,008342;0,010508;0,009228;6
Millstätter See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001052;0,001447;0,001184;3
Millstätter See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,091;0,220864;0,157594;3
Millstätter See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2010;0,002117;0,0049;0,003839;3
Millstätter See [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2010;4,1;5,9;5,166667;3
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2010;0,54725;2,18263;1,184527;3
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2010;0,503419;1,517235;1,068215;3
Millstätter See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2010;2,416667;2,416667;2,416667;1
Moosburger Mitterteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;0,5;1,4;0,95;2
Moosburger Mitterteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;17,3;18,5;17,9;2
Moosburger Mitterteich [tief.St.];pH;pH-Wert;;1;1;2010;8,2;8,884;8,542;2
Moosburger Mitterteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;238;265;251,5;2
Moosburger Mitterteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2010;0,0443;0,078833;0,061567;2
Moosburger Mitterteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2010;0,002133;0,002233;0,002183;2
Moosburger Mitterteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2010;0,00308;0,00445;0,003765;2
Moosburger Mitterteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2010;0,0072;0,0081;0,00765;2
Moosburger Mitterteich [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2010;6,2;6,8;6,5;2
Moosburger Mühlteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;1,4;1,5;1,45;2
Moosburger Mühlteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;16,9;18,9;17,9;2
Moosburger Mühlteich [tief.St.];pH;pH-Wert;;1;1;2010;8,176;8,3;8,238;2
Moosburger Mühlteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;265;269;267;2
Moosburger Mühlteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2010;0,0335;0,0594;0,04645;2
Moosburger Mühlteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2010;0,001052;0,002;0,001526;2
Moosburger Mühlteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2010;0,00308;0,045;0,02404;2
Moosburger Mühlteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2010;0,0076;0,0077;0,00765;2
Moosburger Mühlteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2010;8,8;10,6;9,7;2
Ossiacher See Ost;Sichttiefe;Sichttiefe;m;0;0;2010;2,8;6,2;3,990909;11
Ossiacher See Ost;Wassertemperatur;Wassertemperatur;°C;0;0;2010;1,8;24,6;14,075;12
Ossiacher See Ost;pH;pH-Wert;;1;1;2010;7,4;8,8;8,175;12
Ossiacher See Ost;K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;217;242;231,5;12
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;0;5;2010;0,010125;0,030692;0,017175;11
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;11;11;2010;0,0127;0,1723;0,042691;11
Ossiacher See Ost;NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,071;0,58283;0,366836;11
Ossiacher See Ost;NH4-N;Ammonium-Stickstoff;mg/l;11;11;2010;0,0116;0,669;0,129418;11
Ossiacher See Ost;PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001052;0,004075;0,001965;11
Ossiacher See Ost;O2;Sauerstoffgehalt;mg/l;11;11;2010;0,3;11,1;5,9;12
Ossiacher See Ost;PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2010;0,24899;1,72088;0,732888;5
Ossiacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;3,8;8,6;5,309091;12
Ossiacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;2,1;24,5;14,2;12
Ossiacher See [tief.St.];pH;pH-Wert;;1;1;2010;7,3;8,8;8,183333;12
Ossiacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;223;241;232,083333;12
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,006675;0,012292;0,00993;11
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;45;45;2010;0,0085;0,043083;0,015129;11
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;45;2010;0,007331;0,022219;0,013352;11
Ossiacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001052;0,003425;0,001865;11
Ossiacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,058417;0,512168;0,331592;11
Ossiacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;45;45;2010;0,002117;0,0476;0,019439;11
Ossiacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;45;45;2010;0,3;7,8;3,038889;12
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2010;0,62318;1,29451;0,975604;5
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2010;0,337802;0,990086;0,63322;5
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2010;7;7;7;2
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2010;5,848391;7;6,424196;2
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2010;0,007363;0,024684;0,013898;11
Pirkdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;1,3;1,7;1,5;2
Pirkdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;15,9;19,6;17,75;2
Pirkdorfer See [tief.St.];pH;pH-Wert;;1;1;2010;8,11;8,2;8,155;2
Pirkdorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;234;250;242;2
Pirkdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2010;0,030175;0,032213;0,031194;2
Pirkdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2010;0,001052;0,001052;0,001052;2
Pirkdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2010;0,00308;0,012625;0,007853;2
Pirkdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2010;0,0069;0,027;0,01695;2
Pirkdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2010;7,3;7,4;7,35;2
Pischeldorfer Badeteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;1,8;2;1,9;2
Pischeldorfer Badeteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;16,8;19,1;17,95;2
Pischeldorfer Badeteich [tief.St.];pH;pH-Wert;;1;1;2010;7,7;8,099;7,8995;2
Pischeldorfer Badeteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;545;588;566,5;2
Pischeldorfer Badeteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2010;0,0105;0,015;0,01275;2
Pischeldorfer Badeteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2010;0,001052;0,001052;0,001052;2
Pischeldorfer Badeteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2010;3,12816;4,43082;3,77949;2
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2010;0,0073;0,0085;0,0079;2
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2010;10,1;12,2;11,15;2
Pischeldorfer Badeteich [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;1;1;2010;0,04978;0,04978;0,04978;1
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;3,4;5,7;4,675;4
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;6,7;18,5;11,75;4
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2010;7,7;8,162;7,9155;4
Pressegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;383;390;387,25;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,00279;0,0109;0,005854;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2010;0,0055;0,0327;0,014;4
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2010;0,002792;0,010404;0,005706;4
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001052;0,001052;0,001052;4
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,241392;0,562792;0,422196;4
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2010;0,0421;0,2563;0,1076;4
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2010;0,3;9,1;5,175;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2010;0,08389;0,45456;0,20526;4
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2010;0,084069;0,45413;0,205182;4
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;3;3,6;3,3;2
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;17;20,8;18,9;2
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2010;8,268;8,4;8,334;2
Rauschelesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;296;336;316;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,014442;0,015042;0,014742;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2010;0,0774;0,0792;0,0783;2
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2010;0,019224;0,022449;0,020837;2
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001364;0,001364;0,001364;2
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,0505;0,412614;0,231557;2
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2010;0,953;3,91;2,4315;2
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2010;0,2;0,2;0,2;2
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;2,2;2,8;2,5;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;19,4;19,5;19,45;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2010;8,3;8,348;8,324;2
Silbersee Villach [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;256;259;257,5;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,010225;0,012083;0,011154;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,000104;0,001052;0,000578;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,038583;0,111;0,074792;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2010;0,0366;0,0781;0,05735;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2010;8,4;9,1;8,75;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;1,9;2;1,95;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;15,8;19,1;17,45;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2010;8;8,185;8,0925;2
Sonnegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;318;380;349;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2010;0,01;0,011;0,0105;2
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2010;0,001052;0,001052;0,001052;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2010;0,72415;1,31538;1,019765;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2010;0,0129;0,0129;0,0129;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2010;11,2;11,5;11,35;2
St. Andräer Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;1,2;2,7;1,95;2
St. Andräer Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;1;0;2010;18,7;21;19,85;2
St. Andräer Badesee [tief.St.];pH;pH-Wert;;1;1;2010;8,1;8,3;8,2;2
St. Andräer Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;449;450;449,5;2
St. Andräer Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2010;0,024913;0,02725;0,026082;2
St. Andräer Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2010;0,001408;0,0024;0,001904;2
St. Andräer Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2010;2,397965;4,384834;3,3914;2
St. Andräer Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2010;0,0126;0,1111;0,06185;2
St. Andräer Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2010;12,2;12,8;12,5;2
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;2,65;4,9;3,775;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;18,2;20,1;19,15;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2010;7,6;8,103;7,8515;2
St. Johanner Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;422;449;435,5;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,005842;0,009042;0,007442;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2010;0,0061;0,0084;0,00725;2
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,000736;0,001052;0,000894;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;1,297103;1,683901;1,490502;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2010;0,009;0,0179;0,01345;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2010;8,4;10;9,2;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;1,6;1,8;1,7;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;15,5;18,2;16,85;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2010;8,289;8,3;8,2945;2
St. Urban See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;248;261;254,5;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2010;0,0195;0,0237;0,0216;2
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2010;0,001052;0,001052;0,001052;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2010;0,00308;0,00308;0,00308;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2010;0,0046;0,0051;0,00485;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2010;8,7;9;8,85;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;1,2;1,4;1,3;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;17,9;18,6;18,25;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2010;7,862;8;7,931;2
Trattnigteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;104;106;105;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2010;0,0221;0,024675;0,023388;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2010;0,0211;0,0263;0,0237;2
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2010;0,001052;0,001352;0,001202;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2010;0,00308;0,094;0,04854;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2010;0,0049;0,0664;0,03565;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2010;8,7;10,1;9,4;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;3,4;3,7;3,55;2
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;17,1;18,8;17,95;2
Turnersee [tief.St.];pH;pH-Wert;;1;1;2010;8,33;8,4;8,365;2
Turnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;323;382;352,5;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,007133;0,00775;0,007442;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2010;0,0115;0,0332;0,02235;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2010;0,00865;0,010599;0,009625;2
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,000104;0,001052;0,000578;2
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,956053;1,368304;1,162179;2
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2010;0,682;0,99;0,836;2
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2010;0,3;0,3;0,3;2
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;3,7;8,6;6,15;2
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;8,9;16,8;12,85;2
Turracher See [tief.St.];pH;pH-Wert;;1;1;2010;7,5;8,3;7,9;2
Turracher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;130;130;130;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,005442;0,009517;0,00748;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2010;0,0269;0,0284;0,02765;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2010;0,008606;0,010062;0,009334;2
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001052;0,001052;0,001052;2
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2010;0,137146;0,247204;0,192175;2
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2010;0,0992;0,82;0,4596;2
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2010;0,3;0,3;0,3;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;2;3,5;2,75;2
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;15,7;20,5;18,1;2
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2010;8,1;8,258;8,179;2
Vassacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;247;258;252,5;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,013883;0,014108;0,013996;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2010;0,0227;0,0319;0,0273;2
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,000104;0,000104;0,000104;2
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,014;0,189405;0,101703;2
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2010;0,1582;0,419;0,2886;2
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2010;0,3;0,4;0,35;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2010;0,01506;0,015226;0,015143;2
Weißensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2010;8,6;13,7;10,35;4
Weißensee (tief.St.);Wassertemperatur;Wassertemperatur;°C;0;0;2010;6;17,9;11,7;4
Weißensee (tief.St.);pH;pH-Wert;;1;1;2010;7,8;8,454;8,1885;4
Weißensee (tief.St.);K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;284;299;288,75;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;5;2010;0,00279;0,005442;0,003453;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2010;0,006;0,0081;0,00675;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2010;0,004377;0,006278;0,005249;4
Weißensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,001052;0,002633;0,001447;4
Weißensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,00308;0,0675;0,033547;4
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2010;0,0052;0,103;0,036575;4
Weißensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2010;0,2;0,3;0,25;4
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2010;0,29529;0,35524;0,32231;4
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2010;0,246384;0,539473;0,367884;4
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;0;2010;2;3;2,5;2
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2010;2,2382;2,523601;2,380901;2
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;94;2010;0,004579;0,006508;0,005442;4
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;30;2010;0,00279;0,005101;0,003854;4
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;2,8;3,7;3,25;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;18;19,2;18,6;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2010;8;8,183;8,0915;2
Wernberger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;358;369;363,5;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,006783;0,010483;0,008633;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2010;0,0107;0,0178;0,01425;2
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,000341;0,001314;0,000828;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,141945;0,271546;0,206746;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2010;0,988;1,67;1,329;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2010;0,3;0,3;0,3;2
Wörthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2010;3,1;5;4,275;4
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2010;3,8;24,6;13,271429;7
Wörthersee Saag [tief.St.];pH;pH-Wert;;1;1;2010;7,7;8,6;8,142857;7
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2010;283;310;297,428571;7
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2010;0,007908;0,014667;0,011175;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2010;0,0119;0,0343;0,020425;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2010;0,0449;0,0746;0,059175;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2010;0,009878;0,017682;0,013717;16
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2010;0,00105;0,00235;0,001375;4
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2010;0,00308;0,174725;0,083152;4
