MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Magdalenensee [tief.St.];O2;Sauerstoffgehalt;mg/l;4;4;2009;10,7;12,2;11,45;2
Maltschacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,4;3;2,2;2
Maltschacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;22,5;25,4;23,95;2
Maltschacher See [tief.St.];pH;pH-Wert;;1;1;2009;8,6;8,7;8,65;2
Maltschacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;183;213;198;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,025675;0,0313;0,028488;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2009;0,036;0,0662;0,0511;2
Maltschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,00173;0,002508;0,002119;2
Maltschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,00719;0,031167;0,019179;2
Maltschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2009;0,0073;0,0079;0,0076;2
Maltschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2009;0,3;11,5;5,9;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2009;0,02399;0,026617;0,025304;2
Millstätter See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;3,6;6;5;4
Millstätter See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;5,2;24,1;13,3;4
Millstätter See [tief.St.];pH;pH-Wert;;1;1;2009;7,7;8,9;8,25;4
Millstätter See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;159;168;163,25;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,006533;0,008533;0,007879;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2009;0,0051;0,0095;0,007075;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2009;0,006428;0,010021;0,008839;8
Millstätter See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,001052;0,001052;4
Millstätter See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,134088;0,225798;0,169581;4
Millstätter See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2009;0,002117;0,0087;0,005154;4
Millstätter See [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2009;4,9;6,7;5,775;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,69328;1,63995;1,197133;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2009;0,985283;1,172493;1,110961;4
Moosburger Mitterteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,1;1,5;1,3;2
Moosburger Mitterteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;25;25,2;25,1;2
Moosburger Mitterteich [tief.St.];pH;pH-Wert;;1;1;2009;8;8,3;8,15;2
Moosburger Mitterteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;277;286;281,5;2
Moosburger Mitterteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2009;0,068367;0,0736;0,070984;2
Moosburger Mitterteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2009;0,002133;0,0045;0,003317;2
Moosburger Mitterteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2009;0,00308;0,016397;0,009739;2
Moosburger Mitterteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2009;0,0385;0,2282;0,13335;2
Moosburger Mitterteich [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2009;0,8;4,1;2,45;2
Moosburger Mühlteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,2;1,5;1,35;2
Moosburger Mühlteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;24,1;25;24,55;2
Moosburger Mühlteich [tief.St.];pH;pH-Wert;;1;1;2009;8;8,4;8,2;2
Moosburger Mühlteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;267;278;272,5;2
Moosburger Mühlteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2009;0,032;0,0374;0,0347;2
Moosburger Mühlteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2009;0,001052;0,0025;0,001776;2
Moosburger Mühlteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2009;0,00719;0,082;0,044595;2
Moosburger Mühlteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2009;0,0064;0,0343;0,02035;2
Moosburger Mühlteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2009;8,7;9,1;8,9;2
Ossiacher See Ost;Sichttiefe;Sichttiefe;m;0;0;2009;2,4;7;4,172727;11
Ossiacher See Ost;Wassertemperatur;Wassertemperatur;°C;0;0;2009;5,1;24,1;14,816667;12
Ossiacher See Ost;pH;pH-Wert;;1;1;2009;7,2;8,9;8,133333;12
Ossiacher See Ost;K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;213;237;230,25;12
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;0;5;2009;0,010617;0,019217;0,015145;10
Ossiacher See Ost;P-ges;Phosphor gesamt;mg/l;11;11;2009;0,013;0,0563;0,02588;10
Ossiacher See Ost;NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,069;0,48542;0,299111;10
Ossiacher See Ost;NH4-N;Ammonium-Stickstoff;mg/l;11;11;2009;0,0135;0,2271;0,08356;10
Ossiacher See Ost;PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,005467;0,002522;10
Ossiacher See Ost;O2;Sauerstoffgehalt;mg/l;11;11;2009;0,2;13,4;5,3;12
Ossiacher See Ost;PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,07941;0,80422;0,527476;10
Ossiacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;3,4;7,7;5,366667;6
Ossiacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;4,4;24,7;11,95;8
Ossiacher See [tief.St.];pH;pH-Wert;;1;1;2009;7,1;8,8;7,925;8
Ossiacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;230;237;233,375;8
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,009783;0,014;0,011233;6
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;45;45;2009;0,00875;0,0154;0,011431;6
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;45;2009;0,006593;0,013129;0,010604;10
Ossiacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,00355;0,001792;6
Ossiacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,149965;0,470133;0,357348;6
Ossiacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;45;45;2009;0,008103;0,017;0,012223;6
Ossiacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;45;45;2009;0,4;10,4;4,312798;8
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,29338;1,85612;0,917207;6
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2009;0,212168;0,756754;0,469881;10
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2009;0,007935;0,0137;0,011447;10
Pirkdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,2;1,8;1,5;2
Pirkdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;20;22,2;21,1;2
Pirkdorfer See [tief.St.];pH;pH-Wert;;1;1;2009;8,3;8,6;8,45;2
Pirkdorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;180;182;181;2
Pirkdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2009;0,018225;0,031925;0,025075;2
Pirkdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2009;0,002263;0,003688;0,002976;2
Pirkdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2009;0,00719;0,015;0,011095;2
Pirkdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2009;0,002117;0,0077;0,004909;2
Pirkdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2009;7,3;8,8;8,05;2
Pischeldorfer Badeteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;2;2;2;2
Pischeldorfer Badeteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;20,9;23,4;22,15;2
Pischeldorfer Badeteich [tief.St.];pH;pH-Wert;;1;1;2009;7,6;7,7;7,65;2
Pischeldorfer Badeteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;612;630;621;2
Pischeldorfer Badeteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2009;0,0076;0,0094;0,0085;2
Pischeldorfer Badeteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2009;0,001052;0,001052;0,001052;2
Pischeldorfer Badeteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2009;4,64201;4,90099;4,7715;2
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2009;0,0129;0,0279;0,0204;2
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2009;9,4;9,6;9,5;2
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;4,7;5,6;5;3
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;4,9;22;15;3
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2009;7,3;8,1;7,833333;3
Pressegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;394;408;399;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,004946;0,007375;0,005907;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2009;0,00279;0,0152;0,00783;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2009;0,004221;0,007058;0,005576;3
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,001605;0,001236;3
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,297651;0,478621;0,410439;3
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2009;0,0399;0,1167;0,0842;3
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2009;1,9;11,7;5,533333;3
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,14601;0,37846;0,28541;3
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2009;0,146635;0,377556;0,285258;3
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;3,1;3,6;3,366667;3
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;6,7;23,7;16,9;3
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2009;7,5;8,3;8;3
Rauschelesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;305;337;321,333333;3
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,008733;0,013708;0,011897;3
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2009;0,016;0,1017;0,0657;3
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2009;0,009534;0,02205;0,016956;3
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,00163;0,002076;0,00191;3
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,054;0,577743;0,337841;3
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2009;0,788;4,3575;2,256;3
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2009;0,1;0,3;0,166667;3
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,944;1,97966;1,412287;3
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2009;0,831237;1,840265;1,272954;3
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,9;2,8;2,35;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;21,5;22,1;21,8;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2009;8,4;8,6;8,5;2
Silbersee Villach [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;250;254;252;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,011108;0,0181;0,014604;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,001838;0,001445;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,049;0,098583;0,073792;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2009;0,0142;0,0585;0,03635;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2009;7;9,3;8,15;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,9;1,9;1,9;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;19;22;20,5;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2009;7,7;8,1;7,9;2
Sonnegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;367;450;408,5;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2009;0,0095;0,015;0,01225;2
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2009;0,001052;0,0046;0,002826;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2009;0,88452;1,7505;1,31751;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2009;0,0149;0,0243;0,0196;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2009;10,7;10,9;10,8;2
St. Andräer Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,2;3,1;2,175;4
St. Andräer Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;1;0;2009;4;23,9;14,3;4
St. Andräer Badesee [tief.St.];pH;pH-Wert;;1;1;2009;7,5;7,7;7,6;4
St. Andräer Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;460;478;465,75;4
St. Andräer Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2009;0,009788;0,03425;0,021069;4
St. Andräer Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2009;0,001052;0,004675;0,00227;4
St. Andräer Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2009;3,186025;7,061513;5,189857;4
St. Andräer Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2009;0,009;0,2273;0,08945;4
St. Andräer Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2009;8,3;13,9;10,825;4
St. Andräer Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;3;2009;1,57913;4,42167;3,26919;3
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;3,7;4,7;4,2;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;19,4;24,1;21,75;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2009;7,9;7,9;7,9;2
St. Johanner Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;439;461;450;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,003593;0,009592;0,006593;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2009;0,0143;0,0192;0,01675;2
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,001447;0,00125;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;1,222373;1,496109;1,359241;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2009;0,0452;0,0506;0,0479;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2009;7,6;12,9;10,25;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,5;1,5;1,5;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;22,9;25;23,95;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2009;8,2;8,3;8,25;2
St. Urban See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;239;250;244,5;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2009;0,021;0,0293;0,02515;2
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2009;0,001052;0,0021;0,001576;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2009;0,00719;0,00719;0,00719;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2009;0,005;0,0102;0,0076;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2009;8,4;8,7;8,55;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;0,9;2;1,45;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;19,3;20,5;19,9;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2009;7,4;7,7;7,55;2
Trattnigteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;100;101;100,5;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2009;0,022063;0,030613;0,026338;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2009;0,02;0,0343;0,02715;2
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2009;0,001052;0,002238;0,001645;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2009;0,019;0,068375;0,043688;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2009;0,0077;0,061;0,03435;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2009;7,8;8;7,9;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;3,8;4,8;4,3;3
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;5,2;21,2;15,433333;3
Turnersee [tief.St.];pH;pH-Wert;;1;1;2009;7,8;8,3;8,1;3
Turnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;329;361;344;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,00673;0,012483;0,008899;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2009;0,00279;0,0397;0,019663;3
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2009;0,007089;0,013044;0,010188;3
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,002739;0,001614;3
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,98498;1,253355;1,12421;3
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2009;0,725;2,18;1,461333;3
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2009;0,2;1,2;0,533333;3
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,12802;0,5459;0,404697;3
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2009;0,126167;0,523189;0,380401;3
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;3,9;6,22;5,06;2
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;13,3;17,2;15,25;2
Turracher See [tief.St.];pH;pH-Wert;;1;1;2009;8,2;8,4;8,3;2
Turracher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;111;117;114;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,006183;0,007725;0,006954;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2009;0,0078;0,0103;0,00905;2
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2009;0,007778;0,008258;0,008018;2
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,002233;0,001643;2
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2009;0,172664;0,241462;0,207063;2
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2009;0,0084;0,0642;0,0363;2
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2009;0,3;0,9;0,6;2
Turracher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,36892;0,39614;0,38253;2
Turracher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2009;0,297133;0,374813;0,335973;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;1,7;3,6;2,65;2
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;20,4;25,1;22,75;2
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2009;8;8,4;8,2;2
Vassacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;256;278;267;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,012467;0,012675;0,012571;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2009;0,0245;0,03;0,02725;2
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,001052;0,001052;2
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,01168;0,290018;0,150849;2
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2009;0,037;0,315;0,176;2
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2009;0,1;1,2;0,65;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2009;0,013216;0,013265;0,013241;2
Weißensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2009;8,15;11;9,33;5
Weißensee (tief.St.);Wassertemperatur;Wassertemperatur;°C;0;0;2009;1,4;23;10,36;5
Weißensee (tief.St.);pH;pH-Wert;;1;1;2009;7,9;8,4;8,16;5
Weißensee (tief.St.);K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;284;301;291,6;5
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;5;2009;0,00279;0,003393;0,003021;5
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2009;0,0068;0,0096;0,0082;5
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2009;0,004812;0,012311;0,007351;5
Weißensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,003042;0,0016;5
Weißensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,018833;0,073667;0,049033;5
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2009;0,0058;0,1138;0,05642;5
Weißensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2009;0,1;0,3;0,18;5
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2009;0,1006;0,90491;0,393698;5
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2009;0,107126;0,552604;0,263441;5
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;94;2009;0,004969;0,012395;0,007535;5
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;30;2009;0,00279;0,010803;0,00566;5
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;4,7;5,1;4,9;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;20,3;21,8;21,05;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2009;8;8;8;2
Wernberger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;373;399;386;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,008042;0,009175;0,008609;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2009;0,0069;0,0082;0,00755;2
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,001052;0,002292;0,001672;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2009;0,320279;0,437539;0,378909;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2009;0,718;1,005;0,8615;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2009;1,8;3,2;2,5;2
Wörthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2009;2,9;4,12;3,505;5
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2009;5,2;25,9;13,22;6
Wörthersee Saag [tief.St.];pH;pH-Wert;;1;1;2009;8;8,5;8,2405;6
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2009;284;315;298,583333;6
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2009;0,009883;0,017767;0,013388;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2009;0,0152;0,0329;0,025175;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2009;0,0405;0,059;0,051675;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2009;0,014442;0,018192;0,015661;8
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2009;0,00105;0,00325;0,001818;4
